case,kind,history,policy,eligible,collateral,recovered,changed,status
905,grant,2022,deny,True,False,False,False,denied
906,grant,2023,snapshot,True,True,False,True,compensated
906,grant,2023,mapped,True,False,True,False,compensated
906,grant,2023,value,True,False,False,False,conflict
906,grant,2023,object,True,False,False,False,conflict
906,grant,2023,field,True,False,False,False,conflict
906,grant,2023,undoscope,True,False,True,False,compensated
906,grant,2023,deny,True,False,False,False,denied
907,grant,2030,snapshot,True,True,False,True,compensated
907,grant,2030,mapped,True,True,False,True,compensated
907,grant,2030,value,True,True,False,True,compensated
907,grant,2030,object,True,False,False,False,conflict
907,grant,2030,field,True,False,False,False,conflict
907,grant,2030,undoscope,True,False,True,False,compensated
907,grant,2030,deny,True,False,False,False,denied
908,grant,2031,snapshot,True,True,False,True,compensated
908,grant,2031,mapped,True,True,False,True,compensated
908,grant,2031,value,True,True,False,True,compensated
908,grant,2031,object,True,False,False,False,conflict
908,grant,2031,field,True,False,False,False,conflict
908,grant,2031,undoscope,True,False,True,False,compensated
908,grant,2031,deny,True,False,False,False,denied
909,grant,2032,snapshot,True,True,False,True,compensated
909,grant,2032,mapped,True,False,True,False,compensated
909,grant,2032,value,True,False,False,False,conflict
909,grant,2032,object,True,False,False,False,conflict
909,grant,2032,field,True,False,False,False,conflict
909,grant,2032,undoscope,True,False,True,False,compensated
909,grant,2032,deny,True,False,False,False,denied
910,grant,2033,snapshot,True,True,False,True,compensated
910,grant,2033,mapped,True,True,False,True,compensated
910,grant,2033,value,True,True,False,True,compensated
910,grant,2033,object,True,False,False,False,conflict
910,grant,2033,field,True,False,False,False,conflict
910,grant,2033,undoscope,True,False,True,False,compensated
910,grant,2033,deny,True,False,False,False,denied
911,grant,2100,snapshot,True,True,False,True,compensated
911,grant,2100,mapped,True,True,False,True,compensated
911,grant,2100,value,True,True,False,True,compensated
911,grant,2100,object,True,False,False,False,conflict
911,grant,2100,field,True,False,False,False,conflict
911,grant,2100,undoscope,True,False,True,False,compensated
911,grant,2100,deny,True,False,False,False,denied
912,grant,2101,snapshot,True,True,False,True,compensated
912,grant,2101,mapped,True,True,False,True,compensated
912,grant,2101,value,True,True,False,True,compensated
912,grant,2101,object,True,False,False,False,conflict
912,grant,2101,field,True,False,False,False,conflict
912,grant,2101,undoscope,True,False,True,False,compensated
912,grant,2101,deny,True,False,False,False,denied
913,grant,2102,snapshot,True,True,False,True,compensated
913,grant,2102,mapped,True,False,True,False,compensated
913,grant,2102,value,True,False,False,False,conflict
913,grant,2102,object,True,False,False,False,conflict
913,grant,2102,field,True,False,False,False,conflict
913,grant,2102,undoscope,True,False,True,False,compensated
913,grant,2102,deny,True,False,False,False,denied
914,grant,2103,snapshot,True,True,False,True,compensated
914,grant,2103,mapped,True,True,False,True,compensated
914,grant,2103,value,True,True,False,True,compensated
914,grant,2103,object,True,False,False,False,conflict
914,grant,2103,field,True,False,False,False,conflict
914,grant,2103,undoscope,True,False,True,False,compensated
914,grant,2103,deny,True,False,False,False,denied
915,grant,2110,snapshot,True,True,False,True,compensated
915,grant,2110,mapped,True,True,False,True,compensated
915,grant,2110,value,True,True,False,True,compensated
915,grant,2110,object,True,False,False,False,conflict
915,grant,2110,field,True,False,False,False,conflict
915,grant,2110,undoscope,True,False,True,False,compensated
915,grant,2110,deny,True,False,False,False,denied
916,grant,2111,snapshot,True,True,False,True,compensated
916,grant,2111,mapped,True,False,True,False,compensated
916,grant,2111,value,True,False,False,False,conflict
916,grant,2111,object,True,False,False,False,conflict
916,grant,2111,field,True,False,False,False,conflict
916,grant,2111,undoscope,True,False,True,False,compensated
916,grant,2111,deny,True,False,False,False,denied
917,grant,2112,snapshot,True,True,False,True,compensated
917,grant,2112,mapped,True,False,True,False,compensated
917,grant,2112,value,True,False,False,False,conflict
917,grant,2112,object,True,False,False,False,conflict
917,grant,2112,field,True,False,False,False,conflict
917,grant,2112,undoscope,True,False,True,False,compensated
917,grant,2112,deny,True,False,False,False,denied
918,grant,2113,snapshot,True,True,False,True,compensated
918,grant,2113,mapped,True,False,True,False,compensated
918,grant,2113,value,True,False,False,False,conflict
918,grant,2113,object,True,False,False,False,conflict
918,grant,2113,field,True,False,False,False,conflict
918,grant,2113,undoscope,True,False,True,False,compensated
918,grant,2113,deny,True,False,False,False,denied
919,grant,2120,snapshot,True,True,False,True,compensated
919,grant,2120,mapped,True,True,False,True,compensated
919,grant,2120,value,True,True,False,True,compensated
919,grant,2120,object,True,False,False,False,conflict
919,grant,2120,field,True,False,False,False,conflict
919,grant,2120,undoscope,True,False,True,False,compensated
919,grant,2120,deny,True,False,False,False,denied
920,grant,2121,snapshot,True,True,False,True,compensated
920,grant,2121,mapped,True,False,True,False,compensated
920,grant,2121,value,True,False,False,False,conflict
920,grant,2121,object,True,False,False,False,conflict
920,grant,2121,field,True,False,False,False,conflict
920,grant,2121,undoscope,True,False,True,False,compensated
920,grant,2121,deny,True,False,False,False,denied
921,grant,2122,snapshot,True,True,False,True,compensated
921,grant,2122,mapped,True,False,True,False,compensated
921,grant,2122,value,True,False,False,False,conflict
921,grant,2122,object,True,False,False,False,conflict
921,grant,2122,field,True,False,False,False,conflict
921,grant,2122,undoscope,True,False,True,False,compensated
921,grant,2122,deny,True,False,False,False,denied
922,grant,2123,snapshot,True,True,False,True,compensated
922,grant,2123,mapped,True,False,True,False,compensated
922,grant,2123,value,True,False,False,False,conflict
922,grant,2123,object,True,False,False,False,conflict
922,grant,2123,field,True,False,False,False,conflict
922,grant,2123,undoscope,True,False,True,False,compensated
922,grant,2123,deny,True,False,False,False,denied
923,grant,2130,snapshot,True,True,False,True,compensated
923,grant,2130,mapped,True,True,False,True,compensated
923,grant,2130,value,True,True,False,True,compensated
923,grant,2130,object,True,False,False,False,conflict
923,grant,2130,field,True,False,False,False,conflict
923,grant,2130,undoscope,True,False,True,False,compensated
923,grant,2130,deny,True,False,False,False,denied
924,grant,2131,snapshot,True,True,False,True,compensated
924,grant,2131,mapped,True,False,True,False,compensated
924,grant,2131,value,True,False,False,False,conflict
924,grant,2131,object,True,False,False,False,conflict
924,grant,2131,field,True,False,False,False,conflict
924,grant,2131,undoscope,True,False,True,False,compensated
924,grant,2131,deny,True,False,False,False,denied
925,grant,2132,snapshot,True,True,False,True,compensated
925,grant,2132,mapped,True,False,True,False,compensated
925,grant,2132,value,True,False,False,False,conflict
925,grant,2132,object,True,False,False,False,conflict
925,grant,2132,field,True,False,False,False,conflict
925,grant,2132,undoscope,True,False,True,False,compensated
925,grant,2132,deny,True,False,False,False,denied
926,grant,2133,snapshot,True,True,False,True,compensated
926,grant,2133,mapped,True,False,True,False,compensated
926,grant,2133,value,True,False,False,False,conflict
926,grant,2133,object,True,False,False,False,conflict
926,grant,2133,field,True,False,False,False,conflict
926,grant,2133,undoscope,True,False,True,False,compensated
926,grant,2133,deny,True,False,False,False,denied
927,grant,2200,snapshot,True,True,False,True,compensated
927,grant,2200,mapped,True,True,False,True,compensated
927,grant,2200,value,True,True,False,True,compensated
927,grant,2200,object,True,False,False,False,conflict
927,grant,2200,field,True,False,False,False,conflict
927,grant,2200,undoscope,True,False,True,False,compensated
927,grant,2200,deny,True,False,False,False,denied
928,grant,2201,snapshot,True,True,False,True,compensated
928,grant,2201,mapped,True,True,False,True,compensated
928,grant,2201,value,True,True,False,True,compensated
928,grant,2201,object,True,False,False,False,conflict
928,grant,2201,field,True,False,False,False,conflict
928,grant,2201,undoscope,True,False,True,False,compensated
928,grant,2201,deny,True,False,False,False,denied
929,grant,2202,snapshot,True,False,True,False,compensated
929,grant,2202,mapped,True,False,True,False,compensated
929,grant,2202,value,True,False,False,False,conflict
929,grant,2202,object,True,False,False,False,conflict
929,grant,2202,field,True,False,False,False,conflict
929,grant,2202,undoscope,True,False,True,False,compensated
929,grant,2202,deny,True,False,False,False,denied
930,grant,2203,snapshot,True,True,False,True,compensated
930,grant,2203,mapped,True,True,False,True,compensated
930,grant,2203,value,True,True,False,True,compensated
930,grant,2203,object,True,False,False,False,conflict
930,grant,2203,field,True,False,False,False,conflict
930,grant,2203,undoscope,True,False,True,False,compensated
930,grant,2203,deny,True,False,False,False,denied
931,grant,2210,snapshot,True,True,False,True,compensated
931,grant,2210,mapped,True,True,False,True,compensated
931,grant,2210,value,True,True,False,True,compensated
931,grant,2210,object,True,False,False,False,conflict
931,grant,2210,field,True,False,False,False,conflict
931,grant,2210,undoscope,True,False,True,False,compensated
931,grant,2210,deny,True,False,False,False,denied
932,grant,2211,snapshot,True,True,False,True,compensated
932,grant,2211,mapped,True,False,True,False,compensated
932,grant,2211,value,True,False,False,False,conflict
932,grant,2211,object,True,False,False,False,conflict
932,grant,2211,field,True,False,False,False,conflict
932,grant,2211,undoscope,True,False,True,False,compensated
932,grant,2211,deny,True,False,False,False,denied
933,grant,2212,snapshot,True,True,False,True,compensated
933,grant,2212,mapped,True,False,True,False,compensated
933,grant,2212,value,True,False,False,False,conflict
933,grant,2212,object,True,False,False,False,conflict
933,grant,2212,field,True,False,False,False,conflict
933,grant,2212,undoscope,True,False,True,False,compensated
933,grant,2212,deny,True,False,False,False,denied
934,grant,2213,snapshot,True,True,False,True,compensated
934,grant,2213,mapped,True,False,True,False,compensated
934,grant,2213,value,True,False,False,False,conflict
934,grant,2213,object,True,False,False,False,conflict
934,grant,2213,field,True,False,False,False,conflict
934,grant,2213,undoscope,True,False,True,False,compensated
934,grant,2213,deny,True,False,False,False,denied
935,grant,2220,snapshot,True,True,False,True,compensated
935,grant,2220,mapped,True,True,False,True,compensated
935,grant,2220,value,True,True,False,True,compensated
935,grant,2220,object,True,False,False,False,conflict
